id,tradition,chunk_index,embedding,text,model
quran_english_trans,Islam,84,"[ 0.01867511  0.06082004 -0.04405899 ... -0.00321664  0.01942849
 -0.01629109]","nd LORDS at one door,
and at another CAIUS LUCIUS and attendants

CYMBELINE. Now say, what would Augustus Caesar with us?
 LUCIUS. When Julius Caesar- whose remembrance yet
 Lives in men's eyes, and will to ears and tongues
 Be theme and hearing ever- was in this Britain,
 And conquer'd it, Cassibelan, thine uncle,
 Famous in Caesar's praises no whit less
 Than in his feats deserving it, for him
 And his succession granted Rome a tribute,
 Yearly three thousand pounds, which by thee lately
 Is left untender'd.
 QUEEN. And, to kill the marvel,
 Shall be so ever.
 CLOTEN. There be many Caesars
 Ere such another Julius. Britain is
 A world by itself, and we will nothing pay
 For wearing our own noses.
 QUEEN. That opportunity,
 Which then they had to take from 's, to resume
 We have again. Remember, sir, my liege,
 The kings your ancestors, together with
 The natural bravery of your isle, which stands
 As Neptune's park, ribb'd and pal'd in
 With rocks unscalable and roaring waters,
 With sands that will not bear your enemies' boats
 But suck them up to th' top-mast. A kind of conquest
 Caesar made here; but made not here his brag
 Of 'came, and saw, and overcame.' With shame-
 The first that ever touch'd him- he was carried
 From off our coast, twice beaten; and his shipping-
 Poor ignorant baubles!- on our terrible seas,
 Like egg-shells mov'd upon their surges, crack'd
 As easily 'gainst our rocks; for joy whereof
 The fam'd Cassibelan, who was once at point-
 O, giglot fortune!- to master Caesar's sword,
 Made Lud's Town with rejoicing fires bright
 And Britons strut with courage.
 CLOTEN. Come, there's no more tribute to be paid. Our kingdom
is
 stronger than it was at that time; and, as I said, there is
no
 moe such Caesars. Other of them may have crook'd noses; but
to
 owe such straight arms, none.
 CYMBELINE. Son, let your mother end.
 CLOTEN. We have yet many among us can gripe as hard as
Cassibelan.
 I do not say I am one; but I have a hand. Why tribute? Why
should
 we pay tribute? If Caesar can hide the sun from us with a
blanket,
 or put the moon in his pocket, we will pay him tribute for
light;
 else, sir, no more tribute, pray you now.
 CYMBELINE. You must know,
 Till the injurious Romans did extort
 This tribute from us, we were free. Caesar's ambition-
 Which swell'd so much that it did almost stretch
 The sides o' th' world- against all colour here
 Did put the yoke upon's; which to shake off
 Becomes a warlike people, whom we reckon
 Ourselves to be.
 CLOTEN. We do.
 CYMBELINE. Say then to Caesar,
 Our ancestor was that Mulmutius which
 Ordain'd our laws- whose use the sword of Caesar
 Hath too much mangled; whose repair and franchise
 Shall, by the power we hold, be our good deed,
 Though Rome be therefore angry. Mulmutius made our laws,
 Who was the first of Britain which did put
 His brows within a golden crown, and call'd
 Himself a king.
 LUCIUS. I am sorry, Cymbeline,
 That I am to pronounce Augustus Caesar-
 Caesar, that hath moe kings his servants than
 Thyself domestic officers- thine enemy.
 Receive it from me, then: war and confusion
 In Caesar's name pronounce I 'gainst thee; look
 For fury not to be resisted. Thus defied,
 I thank thee for myself.
 CYMBELINE. Thou art welcome, Caius.
 Thy Caesar knighted me; my youth I spent
 Much under him; of him I gather'd honour,
 Which he to seek of me again, perforce,
 Behoves me keep at utterance. I am perfect
 That the Pannonians and Dalmatians for
 Their liberties are now in arms, a precedent
 Which not to read would show the Britons cold;
 So Caesar shall not find them.
 LUCIUS. Let proof speak.
 CLOTEN. His majesty bids you welcome. Make pastime with us a
day or
 two, or longer. If you seek us afterwards in other terms, you
 shall find us in our salt-water girdle. If you beat us out of
it,
 it is yours; if you fall in the adventure, our crows shall
fare
 the better for you; and there's an end.
 LUCIUS. So, sir.
 CYMBELINE. I know your master's pleasure, and he mine;
 All the remain is, welcome. Exeunt",BAAI/bge-m3
quran_english_trans,Islam,85,"[ 0.00284021  0.02199242 -0.03772171 ... -0.00292643 -0.02528056
  0.03068406]","ter's pleasure, and he mine;
 All the remain is, welcome. Exeunt

SCENE II.
Britain. Another room in CYMBELINE'S palace

Enter PISANIO reading of a letter",BAAI/bge-m3
quran_english_trans,Islam,86,"[-0.01947046  0.03053392 -0.05283193 ...  0.00484514 -0.0352832
  0.01844422]","er room in CYMBELINE'S palace

Enter PISANIO reading of a letter

PISANIO. How? of adultery? Wherefore write you not
 What monsters her accuse? Leonatus!
 O master, what a strange infection
 Is fall'n into thy ear! What false Italian-
 As poisonous-tongu'd as handed- hath prevail'd
 On thy too ready hearing? Disloyal? No.
 She's punish'd for her truth, and undergoes,
 More goddess-like than wife-like, such assaults
 As would take in some virtue. O my master!
 Thy mind to her is now as low as were
 Thy fortunes. How? that I should murder her?
 Upon the love, and truth, and vows, which I
 Have made to thy command? I, her? Her blood?
 If it be so to do good service, never
 Let me be counted serviceable. How look I
 That I should seem to lack humanity
 So much as this fact comes to? [Reads] 'Do't. The letter
 That I have sent her, by her own command
 Shall give thee opportunity.' O damn'd paper,
 Black as the ink that's on thee! Senseless bauble,
 Art thou a fedary for this act, and look'st
 So virgin-like without? Lo, here she comes.",BAAI/bge-m3
quran_english_trans,Islam,87,"[-0.03972188  0.00629724 -0.00702227 ...  0.00164411 -0.05204643
 -0.00691657]","is act, and look'st
 So virgin-like without? Lo, here she comes.

Enter IMOGEN",BAAI/bge-m3
quran_english_trans,Islam,88,"[-0.00327544  0.04673409 -0.03171869 ... -0.00777312  0.00977778
  0.008095  ]","ok'st
 So virgin-like without? Lo, here she comes.

Enter IMOGEN

I am ignorant in what I am commanded.
 IMOGEN. How now, Pisanio!
 PISANIO. Madam, here is a letter from my lord.
 IMOGEN. Who? thy lord? That is my lord- Leonatus?
 O, learn'd indeed were that astronomer
 That knew the stars as I his characters-
 He'd lay the future open. You good gods,
 Let what is here contain'd relish of love,
 Of my lord's health, of his content; yet not
 That we two are asunder- let that grieve him!
 Some griefs are med'cinable; that is one of them,
 For it doth physic love- of his content,
 All but in that. Good wax, thy leave. Blest be
 You bees that make these locks of counsel! Lovers
 And men in dangerous bonds pray not alike;
 Though forfeiters you cast in prison, yet
 You clasp young Cupid's tables. Good news, gods!
 [Reads]
 'Justice and your father's wrath, should he take me in his
 dominion, could not be so cruel to me as you, O the dearest
of
 creatures, would even renew me with your eyes. Take notice
that I
 am in Cambria, at Milford Haven. What your own love will out
of
 this advise you, follow. So he wishes you all happiness that
 remains loyal to his vow, and your increasing in love
 LEONATUS POSTHUMUS.'",BAAI/bge-m3
quran_english_trans,Islam,89,"[-0.00395835  0.05667255 -0.03129607 ... -0.01242389  0.0390239
  0.02188537]","al to his vow, and your increasing in love
 LEONATUS POSTHUMUS.'

O for a horse with wings! Hear'st thou, Pisanio?
 He is at Milford Haven. Read, and tell me
 How far 'tis thither. If one of mean affairs
 May plod it in a week, why may not I
 Glide thither in a day? Then, true Pisanio-
 Who long'st like me to see thy lord, who long'st-
 O, let me 'bate!- but not like me, yet long'st,
 But in a fainter kind- O, not like me,
 For mine's beyond beyond!-say, and speak thick-
 Love's counsellor should fill the bores of hearing
 To th' smothering of the sense- how far it is
 To this same blessed Milford. And by th' way
 Tell me how Wales was made so happy as
 T' inherit such a haven. But first of all,
 How we may steal from hence; and for the gap
 That we shall make in time from our hence-going
 And our return, to excuse. But first, how get hence.
 Why should excuse be born or ere begot?
 We'll talk of that hereafter. Prithee speak,
 How many score of miles may we well ride
 'Twixt hour and hour?
 PISANIO. One score 'twixt sun and sun,
 Madam, 's enough for you, and too much too.
 IMOGEN. Why, one that rode to's execution, man,
 Could never go so slow. I have heard of riding wagers
 Where horses have been nimbler than the sands
 That run i' th' clock's behalf. But this is fool'ry.
 Go bid my woman feign a sickness; say
 She'll home to her father; and provide me presently
 A riding suit, no costlier than would fit
 A franklin's huswife.
 PISANIO. Madam, you're best consider.
 IMOGEN. I see before me, man. Nor here, nor here,
 Nor what ensues, but have a fog in them
 That I cannot look through. Away, I prithee;
 Do as I bid thee. There's no more to say;
 Accessible is none but Milford way. Exeunt",BAAI/bge-m3
quran_english_trans,Islam,90,"[ 0.0087925   0.04529053 -0.03171789 ...  0.04408208 -0.0007536
  0.03462638]","re's no more to say;
 Accessible is none but Milford way. Exeunt

SCENE III.
Wales. A mountainous country with a cave

Enter from the cave BELARIUS, GUIDERIUS, and ARVIRAGUS",BAAI/bge-m3
quran_english_trans,Islam,91,"[-0.0036506   0.05691632 -0.06261072 ...  0.00126807 -0.00024862
 -0.02109632]","h a cave

Enter from the cave BELARIUS, GUIDERIUS, and ARVIRAGUS

BELARIUS. A goodly day not to keep house with such
 Whose roof's as low as ours! Stoop, boys; this gate
 Instructs you how t' adore the heavens, and bows you
 To a morning's holy office. The gates of monarchs
 Are arch'd so high that giants may jet through
 And keep their impious turbans on without
 Good morrow to the sun. Hail, thou fair heaven!
 We house i' th' rock, yet use thee not so hardly
 As prouder livers do.
 GUIDERIUS. Hail, heaven!
 ARVIRAGUS. Hail, heaven!
 BELARIUS. Now for our mountain sport. Up to yond hill,
 Your legs are young; I'll tread these flats. Consider,
 When you above perceive me like a crow,
 That it is place which lessens and sets off;
 And you may then revolve what tales I have told you
 Of courts, of princes, of the tricks in war.
 This service is not service so being done,
 But being so allow'd. To apprehend thus
 Draws us a profit from all things we see,
 And often to our comfort shall we find
 The sharded beetle in a safer hold
 Than is the full-wing'd eagle. O, this life
 Is nobler than attending for a check,
 Richer than doing nothing for a bribe,
 Prouder than rustling in unpaid-for silk:
 Such gain the cap of him that makes him fine,
 Yet keeps his book uncross'd. No life to ours!
 GUIDERIUS. Out of your proof you speak. We, poor unfledg'd,
 Have never wing'd from view o' th' nest, nor know not
 What air's from home. Haply this life is best,
 If quiet life be best; sweeter to you
 That have a sharper known; well corresponding
 With your stiff age. But unto us it is
 A cell of ignorance, travelling abed,
 A prison for a debtor that not dares
 To stride a limit.
 ARVIRAGUS. What should we speak of
 When we are old as you? When we shall hear
 The rain and wind beat dark December, how,
 In this our pinching cave, shall we discourse.
 The freezing hours away? We have seen nothing;
 We are beastly: subtle as the fox for prey,
 Like warlike as the wolf for what we eat.
 Our valour is to chase what flies; our cage
 We make a choir, as doth the prison'd bird,
 And sing our bondage freely.
 BELARIUS. How you speak!
 Did you but know the city's usuries,
 And felt them knowingly- the art o' th' court,
 As hard to leave as keep, whose top to climb
 Is certain falling, or so slipp'ry that
 The fear's as bad as falling; the toil o' th' war,
 A pain that only seems to seek out danger
 I' th'name of fame and honour, which dies i' th'search,
 And hath as oft a sland'rous epitaph
 As record of fair act; nay, many times,
 Doth ill deserve by doing well; what's worse-
 Must curtsy at the censure. O, boys, this story
 The world may read in me; my body's mark'd
 With Roman swords, and my report was once
 First with the best of note. Cymbeline lov'd me;
 And when a soldier was the theme, my name
 Was not far off. Then was I as a tree
 Whose boughs did bend with fruit; but in one night
 A storm, or robbery, call it what you will,
 Shook down my mellow hangings, nay, my leaves,
 And left me bare to weather.
 GUIDERIUS. Uncertain favour!
 BELARIUS. My fault being nothing- as I have told you oft-
 But that two villains, whose false oaths prevail'd
 Before my perfect honour, swore to Cymbeline
 I was confederate with the Romans. So
 Follow'd my banishment, and this twenty years
 This rock and these demesnes have been my world,
 Where I have liv'd at honest freedom, paid
 More pious debts to heaven than in all
 The fore-end of my time. But up to th' mountains!
 This is not hunters' language. He that strikes
 The venison first shall be the lord o' th' feast;
 To him the other two shall minister;
 And we will fear no poison, which attends
 In place of greater state. I'll meet you in the valleys.
 Exeunt GUIDERIUS and ARVIRAGUS
 How hard it is to hide the sparks of nature!
 These boys know little they are sons to th' King,
 Nor Cymbeline dreams that they are alive.
 They think they are mine; and though train'd up thus meanly
 I' th' cave wherein they bow, their thoughts do hit
 The roofs of palaces, and nature prompts them
 In simple and low things to prince it much
 Beyond the trick of others. This Polydore,
 The heir of Cymbeline and Britain, who
 The King his father call'd Guiderius- Jove!
 When on my three-foot stool I sit and tell
 The warlike feats I have done, his spirits fly out
 Into my story; say 'Thus mine enemy fell,
 And thus I set my foot on's neck'; even then
 The princely blood flows in his cheek, he sweats,
 Strains his young nerves, and puts himself in posture
 That acts my words. The younger brother, Cadwal,
 Once Arviragus, in as like a figure
 Strikes life into my speech, and shows much more
 His own conceiving. Hark, the game is rous'd!
 O Cymbeline, heaven and my conscience knows
 Thou didst unjustly banish me! Whereon,
 At three and two years old, I stole these babes,
 Thinking to bar thee of succession as
 Thou refts me of my lands. Euriphile,
 Thou wast their nurse; they took thee for their mother,
 And every day do honour to her grave.
 Myself, Belarius, that am Morgan call'd,
 They take for natural father. The game is up. Exit",BAAI/bge-m3
quran_english_trans,Islam,92,"[ 0.01423363  0.02971453 -0.0315133  ...  0.02231388  0.02037982
  0.02809142]","rgan call'd,
 They take for natural father. The game is up. Exit

SCENE IV.
Wales, near Milford Haven

Enter PISANIO and IMOGEN",BAAI/bge-m3
quran_english_trans,Islam,93,"[ 0.01568413  0.03649336 -0.02492926 ... -0.03102279 -0.0192489
 -0.015794  ]","t

SCENE IV.
Wales, near Milford Haven

Enter PISANIO and IMOGEN

IMOGEN. Thou told'st me, when we came from horse, the place
 Was near at hand. Ne'er long'd my mother so
 To see me first as I have now. Pisanio! Man!
 Where is Posthumus? What is in thy mind
 That makes thee stare thus? Wherefore breaks that sigh
 From th' inward of thee? One but painted thus
 Would be interpreted a thing perplex'd
 Beyond self-explication. Put thyself
 Into a haviour of less fear, ere wildness
 Vanquish my staider senses. What's the matter?
 Why tender'st thou that paper to me with
 A look untender! If't be summer news,
 Smile to't before; if winterly, thou need'st
 But keep that count'nance still. My husband's hand?
 That drug-damn'd Italy hath out-craftied him,
 And he's at some hard point. Speak, man; thy tongue
 May take off some extremity, which to read
 Would be even mortal to me.
 PISANIO. Please you read,
 And you shall find me, wretched man, a thing
 The most disdain'd of fortune.
 IMOGEN. [Reads] 'Thy mistress, Pisanio, hath play'd the
strumpet in
 my bed, the testimonies whereof lie bleeding in me. I speak
not
 out of weak surmises, but from proof as strong as my grief
and as
 certain as I expect my revenge. That part thou, Pisanio, must
act
 for me, if thy faith be not tainted with the breach of hers.
Let
 thine own hands take away her life; I shall give thee
opportunity
 at Milford Haven; she hath my letter for the purpose; where,
if
 thou fear to strike, and to make me certain it is done, thou
art
 the pander to her dishonour, and equally to me disloyal.'
 PISANIO. What shall I need to draw my sword? The paper
 Hath cut her throat already. No, 'tis slander,
 Whose edge is sharper than the sword, whose tongue
 Outvenoms all the worms of Nile, whose breath
 Rides on the posting winds and doth belie
 All corners of the world. Kings, queens, and states,
 Maids, matrons, nay, the secrets of the grave,
 This viperous slander enters. What cheer, madam?
 IMOGEN. False to his bed? What is it to be false?
 To lie in watch there, and to think on him?
 To weep twixt clock and clock? If sleep charge nature,
 To break it with a fearful dream of him,
 And cry myself awake? That's false to's bed,
 Is it?
 PISANIO. Alas, good lady!
 IMOGEN. I false! Thy conscience witness! Iachimo,
 Thou didst accuse him of incontinency;
 Thou then look'dst like a villain; now, methinks,
 Thy favour's good enough. Some jay of Italy,
 Whose mother was her painting, hath betray'd him.
 Poor I am stale, a garment out of fashion,
 And for I am richer than to hang by th' walls
 I must be ripp'd. To pieces with me! O,
 Men's vows are women's traitors! All good seeming,
 By thy revolt, O husband, shall be thought
 Put on for villainy; not born where't grows,
 But worn a bait for ladies.
 PISANIO. Good madam, hear me.
 IMOGEN. True honest men being heard, like false Aeneas,
 Were, in his time, thought false; and Sinon's weeping
 Did scandal many a holy tear, took pity
 From most true wretchedness. So thou, Posthumus,
 Wilt lay the leaven on all proper men:
 Goodly and gallant shall be false and perjur'd
 From thy great fail. Come, fellow, be thou honest;
 Do thou thy master's bidding; when thou seest him,
 A little witness my obedience. Look!
 I draw the sword myself; take it, and hit
 The innocent mansion of my love, my heart.
 Fear not; 'tis empty of all things but grief;
 Thy master is not there, who was indeed
 The riches of it. Do his bidding; strike.
 Thou mayst be valiant in a better cause,
 But now thou seem'st a coward.
 PISANIO. Hence, vile instrument!
 Thou shalt not damn my hand.
 IMOGEN. Why, I must die;
 And if I do not by thy hand, thou art
 No servant of thy master's. Against self-slaughter
 There is a prohibition so divine
 That cravens my weak hand. Come, here's my heart-
 Something's afore't. Soft, soft! we'll no defence!-
 Obedient as the scabbard. What is here?
 The scriptures of the loyal Leonatus
 All turn'd to heresy? Away, away,
 Corrupters of my faith! you shall no more
 Be stomachers to my heart. Thus may poor fools
 Believe false teachers; though those that are betray'd
 Do feel the treason sharply, yet the traitor
 Stands in worse case of woe. And thou, Posthumus,
 That didst set up my disobedience 'gainst the King
 My father, and make me put into contempt the suits
 Of princely fellows, shalt hereafter find
 It is no act of common passage but
 A strain of rareness; and I grieve myself
 To think, when thou shalt be disedg'd by her
 That now thou tirest on, how thy memory
 Will then be pang'd by me. Prithee dispatch.
 The lamp entreats the butcher. Where's thy knife?
 Thou art too slow to do thy master's bidding,
 When I desire it too.
 PISANIO. O gracious lady,
 Since I receiv'd command to do this busines
 I have not slept one wink.
 IMOGEN. Do't, and to bed then.
 PISANIO. I'll wake mine eyeballs first.
 IMOGEN. Wherefore then
 Didst undertake it? Why hast thou abus'd
 So many miles with a pretence? This place?
 Mine action and thine own? our horses' labour?
 The time inviting thee? the perturb'd court,
 For my being absent?- whereunto I never
 Purpose return. Why hast thou gone so far
 To be unbent when thou hast ta'en thy stand,
 Th' elected deer before thee?
 PISANIO. But to win time
 To lose so bad employment, in the which
 I have consider'd of a course. Good lady,
 Hear me with patience.
 IMOGEN. Talk thy tongue weary- speak.
 I have heard I am a strumpet, and mine ear,
 Therein false struck, can take no greater wound,
 Nor tent to bottom that. But speak.
 PISANIO. Then, madam,
 I thought you would not back again.
 IMOGEN. Most like-
 Bringing me here to kill me.
 PISANIO. Not so, neither;
 But if I were as wise as honest, then
 My purpose would prove well. It cannot be
 But that my master is abus'd. Some villain,
 Ay, and singular in his art, hath done you both
 This cursed injury.
 IMOGEN. Some Roman courtezan!
 PISANIO. No, on my life!
 I'll give but notice you are dead, and send him
 Some bloody sign of it, for 'tis commanded
 I should do so. You shall be miss'd at court,
 And that will well confirm it.
 IMOGEN. Why, good fellow,
 What shall I do the while? where bide? how live?
 Or in my life what comfort, when I am
 Dead to my husband?
 PISANIO. If you'll back to th' court-
 IMOGEN. No court, no father, nor no more ado
 With that harsh, noble, simple nothing-
 That Cloten, whose love-suit hath been to me
 As fearful as a siege.
 PISANIO. If not at court,
 Then not in Britain must you bide.
 IMOGEN. Where then?
 Hath Britain all the sun that shines? Day, night,
 Are they not but in Britain? I' th' world's volume
 Our Britain seems as of it, but not in't;
 In a great pool a swan's nest. Prithee think
 There's livers out of Britain.
 PISANIO. I am most glad
 You think of other place. Th' ambassador,
 Lucius the Roman, comes to Milford Haven
 To-morrow. Now, if you could wear a mind
 Dark as your fortune is, and but disguise
 That which t' appear itself must not yet be
 But by self-danger, you should tread a course
 Pretty and full of view; yea, happily, near
 The residence of Posthumus; so nigh, at least,
 That though his actions were not visible, yet
 Report should render him hourly to your ear
 As truly as he moves.
 IMOGEN. O! for such means,
 Though peril to my modesty, not death on't,
 I would adventure.
 PISANIO. Well then, here's the point:
 You must forget to be a woman; change
 Command into obedience; fear and niceness-
 The handmaids of all women, or, more truly,
 Woman it pretty self- into a waggish courage;
 Ready in gibes, quick-answer'd, saucy, and
 As quarrelous as the weasel. Nay, you must
 Forget that rarest treasure of your cheek,
 Exposing it- but, O, the harder heart!
 Alack, no remedy!- to the greedy touch
 Of common-kissing Titan, and forget
 Your laboursome and dainty trims wherein
 You made great Juno angry.
 IMOGEN. Nay, be brief;
 I see into thy end, and am almost
 A man already.
 PISANIO. First, make yourself but like one.
 Fore-thinking this, I have already fit-
 'Tis in my cloak-bag- doublet, hat, hose, all
 That answer to them. Would you, in their serving,
 And with what imitation you can borrow
 From youth of such a season, fore noble Lucius
 Present yourself, desire his service, tell him
 Wherein you're happy- which will make him know
 If that his head have ear in music; doubtless
 With joy he will embrace you; for he's honourable,
 And, doubling that, most holy. Your means abroad-
 You have me, rich; and I will never fail
 Beginning nor supplyment.
 IMOGEN. Thou art all the comfort
 The gods will diet me with. Prithee away!
 There's more to be consider'd; but we'll even
 All that good time will give us. This attempt
 I am soldier to, and will abide it with
 A prince's courage. Away, I prithee.
 PISANIO. Well, madam, we must take a short farewell,
 Lest, being miss'd, I be suspected of
 Your carriage from the court. My noble mistress,
 Here is a box; I had it from the Queen.
 What's in't is precious. If you are sick at sea
 Or stomach-qualm'd at land, a dram of this
 Will drive away distemper. To some shade,
 And fit you to your manhood. May the gods
 Direct you to the best!
 IMOGEN. Amen. I thank thee. Exeunt severally",BAAI/bge-m3
